"","dt","Date","Q","P","T","etp","peff"
"2892",2017-10-20,2017-10-20 01:00:00,0.85,NA,10.5,0.0651863488104338,NA
"2893",2017-10-20,2017-10-20 02:00:00,0.76225,NA,10.6,0.0651863488104338,NA
"2894",2017-10-20,2017-10-20 03:00:00,0.6575,NA,10.4,0.0651863488104338,NA
"2895",2017-10-20,2017-10-20 04:00:00,0.55025,NA,10.3,0.0651863488104338,NA
"2896",2017-10-20,2017-10-20 05:00:00,0.461,NA,10,0.0651863488104338,NA
"2897",2017-10-20,2017-10-20 06:00:00,0.3875,NA,10.2,0.0651863488104338,NA
"2898",2017-10-20,2017-10-20 07:00:00,0.33825,NA,10,0.0651863488104338,NA
"2899",2017-10-20,2017-10-20 08:00:00,0.3015,NA,10.1,0.0651863488104338,NA
"2900",2017-10-20,2017-10-20 09:00:00,0.2715,NA,9.9,0.0651863488104338,NA
"2901",2017-10-20,2017-10-20 10:00:00,0.247,NA,10.4,0.0651863488104338,NA
"2902",2017-10-20,2017-10-20 11:00:00,0.2325,NA,10.5,0.0651863488104338,NA
"2903",2017-10-20,2017-10-20 12:00:00,0.22,NA,10.9,0.0651863488104338,NA
"2904",2017-10-20,2017-10-20 13:00:00,0.21075,NA,10.4,0.0651863488104338,NA
"2905",2017-10-20,2017-10-20 14:00:00,0.20325,NA,9.6,0.0651863488104338,NA
"2906",2017-10-20,2017-10-20 15:00:00,0.19475,NA,8.7,0.0651863488104338,NA
"2907",2017-10-20,2017-10-20 16:00:00,0.187,NA,7.7,0.0651863488104338,NA
"2908",2017-10-20,2017-10-20 17:00:00,0.18225,NA,8,0.0651863488104338,NA
"2909",2017-10-20,2017-10-20 18:00:00,0.197,NA,8.8,0.0651863488104338,NA
"2910",2017-10-20,2017-10-20 19:00:00,0.22,NA,9.6,0.0651863488104338,NA
"2911",2017-10-20,2017-10-20 20:00:00,0.25625,NA,10.6,0.0651863488104338,NA
"2912",2017-10-20,2017-10-20 21:00:00,0.2715,NA,11.1,0.0651863488104338,NA
"2913",2017-10-20,2017-10-20 22:00:00,0.26425,NA,11.8,0.0651863488104338,NA
"2914",2017-10-20,2017-10-20 23:00:00,0.2535,NA,11.8,0.0651863488104338,NA
"2915",2017-10-21,2017-10-21 00:00:00,0.2445,NA,11.7,0.064143538710631,NA
"2916",2017-10-21,2017-10-21 01:00:00,0.2355,NA,11.9,0.064143538710631,NA
"2917",2017-10-21,2017-10-21 02:00:00,0.22975,NA,11.5,0.064143538710631,NA
"2918",2017-10-21,2017-10-21 03:00:00,0.2235,NA,11.3,0.064143538710631,NA
"2919",2017-10-21,2017-10-21 04:00:00,0.21875,NA,10.7,0.064143538710631,NA
"2920",2017-10-21,2017-10-21 05:00:00,0.21,NA,10.9,0.064143538710631,NA
"2921",2017-10-21,2017-10-21 06:00:00,0.202,NA,10.5,0.064143538710631,NA
"2922",2017-10-21,2017-10-21 07:00:00,0.1955,NA,10.7,0.064143538710631,NA
"2923",2017-10-21,2017-10-21 08:00:00,0.191,NA,10.7,0.064143538710631,NA
"2924",2017-10-21,2017-10-21 09:00:00,0.1815,NA,10.9,0.064143538710631,NA
"2925",2017-10-21,2017-10-21 10:00:00,0.1755,NA,11.3,0.064143538710631,NA
"2926",2017-10-21,2017-10-21 11:00:00,0.1715,NA,12.2,0.064143538710631,NA
"2927",2017-10-21,2017-10-21 12:00:00,0.165,NA,12.8,0.064143538710631,NA
"2928",2017-10-21,2017-10-21 13:00:00,0.1595,NA,12.5,0.064143538710631,NA
"2929",2017-10-21,2017-10-21 14:00:00,0.155,NA,12,0.064143538710631,NA
"2930",2017-10-21,2017-10-21 15:00:00,0.1495,NA,12.5,0.064143538710631,NA
"2931",2017-10-21,2017-10-21 16:00:00,0.1475,NA,11.5,0.064143538710631,NA
"2932",2017-10-21,2017-10-21 17:00:00,0.149,NA,11,0.064143538710631,NA
"2933",2017-10-21,2017-10-21 18:00:00,0.156,NA,10.2,0.064143538710631,NA
"2934",2017-10-21,2017-10-21 19:00:00,0.171,NA,10.7,0.064143538710631,NA
"2935",2017-10-21,2017-10-21 20:00:00,0.19025,NA,10.5,0.064143538710631,NA
"2936",2017-10-21,2017-10-21 21:00:00,0.219,NA,10.1,0.064143538710631,NA
"2937",2017-10-21,2017-10-21 22:00:00,0.235,NA,10.6,0.064143538710631,NA
"2938",2017-10-21,2017-10-21 23:00:00,0.252,NA,9.8,0.064143538710631,NA
"2939",2017-10-22,2017-10-22 00:00:00,0.26225,NA,9.2,0.0630797270050141,NA
"2940",2017-10-22,2017-10-22 01:00:00,0.26825,NA,10,0.0630797270050141,NA
"2941",2017-10-22,2017-10-22 02:00:00,0.26575,NA,10.3,0.0630797270050141,NA
"2942",2017-10-22,2017-10-22 03:00:00,0.27525,NA,10.4,0.0630797270050141,NA
"2943",2017-10-22,2017-10-22 04:00:00,0.27975,NA,10.1,0.0630797270050141,NA
"2944",2017-10-22,2017-10-22 05:00:00,0.278,NA,10.2,0.0630797270050141,NA
"2945",2017-10-22,2017-10-22 06:00:00,0.2655,NA,10.4,0.0630797270050141,NA
"2946",2017-10-22,2017-10-22 07:00:00,0.2565,NA,10.5,0.0630797270050141,NA
"2947",2017-10-22,2017-10-22 08:00:00,0.2415,NA,10.7,0.0630797270050141,NA
"2948",2017-10-22,2017-10-22 09:00:00,0.2315,NA,11,0.0630797270050141,NA
"2949",2017-10-22,2017-10-22 10:00:00,0.21975,NA,9.8,0.0630797270050141,NA
"2950",2017-10-22,2017-10-22 11:00:00,0.212,NA,10.9,0.0630797270050141,NA
"2951",2017-10-22,2017-10-22 12:00:00,0.202,NA,11.8,0.0630797270050141,NA
"2952",2017-10-22,2017-10-22 13:00:00,0.198,NA,10.5,0.0630797270050141,NA
"2953",2017-10-22,2017-10-22 14:00:00,0.1925,NA,11.5,0.0630797270050141,NA
"2954",2017-10-22,2017-10-22 15:00:00,0.188,NA,11.2,0.0630797270050141,NA
"2955",2017-10-22,2017-10-22 16:00:00,0.18575,NA,11.9,0.0630797270050141,NA
"2956",2017-10-22,2017-10-22 17:00:00,0.1815,NA,11.3,0.0630797270050141,NA
"2957",2017-10-22,2017-10-22 18:00:00,0.1805,NA,11.1,0.0630797270050141,NA
"2958",2017-10-22,2017-10-22 19:00:00,0.176,NA,11.4,0.0630797270050141,NA
"2959",2017-10-22,2017-10-22 20:00:00,0.1715,NA,11.9,0.0630797270050141,NA
"2960",2017-10-22,2017-10-22 21:00:00,0.167,NA,11.4,0.0630797270050141,NA
"2961",2017-10-22,2017-10-22 22:00:00,0.1655,NA,11.6,0.0630797270050141,NA
"2962",2017-10-22,2017-10-22 23:00:00,0.1595,NA,11.4,0.0630797270050141,NA
"2963",2017-10-23,2017-10-23 00:00:00,0.1575,NA,11.7,0.0619976362582538,NA
"2964",2017-10-23,2017-10-23 01:00:00,0.164,NA,12.6,0.0619976362582538,NA
"2965",2017-10-23,2017-10-23 02:00:00,0.1755,NA,12.8,0.0619976362582538,NA
"2966",2017-10-23,2017-10-23 03:00:00,0.18375,NA,13,0.0619976362582538,NA
"2967",2017-10-23,2017-10-23 04:00:00,0.193,NA,13.1,0.0619976362582538,NA
"2968",2017-10-23,2017-10-23 05:00:00,0.198,NA,13.4,0.0619976362582538,NA
"2969",2017-10-23,2017-10-23 06:00:00,0.2005,NA,14,0.0619976362582538,NA
"2970",2017-10-23,2017-10-23 07:00:00,0.202,NA,12,0.0619976362582538,NA
"2971",2017-10-23,2017-10-23 08:00:00,0.2005,NA,12.6,0.0619976362582538,NA
"2972",2017-10-23,2017-10-23 09:00:00,0.1975,NA,13.2,0.0619976362582538,NA
"2973",2017-10-23,2017-10-23 10:00:00,0.197,NA,13.6,0.0619976362582538,NA
"2974",2017-10-23,2017-10-23 11:00:00,0.19,NA,14,0.0619976362582538,NA
"2975",2017-10-23,2017-10-23 12:00:00,0.1835,NA,12.9,0.0619976362582538,NA
"2976",2017-10-23,2017-10-23 13:00:00,0.1815,NA,12.3,0.0619976362582538,NA
"2977",2017-10-23,2017-10-23 14:00:00,0.1805,NA,13.3,0.0619976362582538,NA
"2978",2017-10-23,2017-10-23 15:00:00,0.184,NA,14.1,0.0619976362582538,NA
"2979",2017-10-23,2017-10-23 16:00:00,0.184,NA,13.9,0.0619976362582538,NA
"2980",2017-10-23,2017-10-23 17:00:00,0.1895,NA,12.2,0.0619976362582538,NA
"2981",2017-10-23,2017-10-23 18:00:00,0.189,NA,11.4,0.0619976362582538,NA
"2982",2017-10-23,2017-10-23 19:00:00,0.1855,NA,11.6,0.0619976362582538,NA
"2983",2017-10-23,2017-10-23 20:00:00,0.181,NA,11.7,0.0619976362582538,NA
"2984",2017-10-23,2017-10-23 21:00:00,0.177,NA,11.6,0.0619976362582538,NA
"2985",2017-10-23,2017-10-23 22:00:00,0.173,NA,12.1,0.0619976362582538,NA
"2986",2017-10-23,2017-10-23 23:00:00,0.168,NA,12.1,0.0619976362582538,NA
"2987",2017-10-24,2017-10-24 00:00:00,0.163,NA,11.8,0.0608999890350208,NA
"2988",2017-10-24,2017-10-24 01:00:00,0.1615,NA,11.7,0.0608999890350208,NA
"2989",2017-10-24,2017-10-24 02:00:00,0.1555,NA,11.4,0.0608999890350208,NA
"2990",2017-10-24,2017-10-24 03:00:00,0.1515,NA,12,0.0608999890350208,NA
"2991",2017-10-24,2017-10-24 04:00:00,0.1445,NA,12,0.0608999890350208,NA
"2992",2017-10-24,2017-10-24 05:00:00,0.139,NA,11.9,0.0608999890350208,NA
"2993",2017-10-24,2017-10-24 06:00:00,0.136,NA,12.2,0.0608999890350208,NA
"2994",2017-10-24,2017-10-24 07:00:00,0.133,NA,13.1,0.0608999890350208,NA
"2995",2017-10-24,2017-10-24 08:00:00,0.1315,NA,12.3,0.0608999890350208,NA
"2996",2017-10-24,2017-10-24 09:00:00,0.128,NA,13.1,0.0608999890350208,NA
"2997",2017-10-24,2017-10-24 10:00:00,0.126,NA,13.2,0.0608999890350208,NA
"2998",2017-10-24,2017-10-24 11:00:00,0.1245,NA,13.3,0.0608999890350208,NA
"2999",2017-10-24,2017-10-24 12:00:00,0.1235,NA,13,0.0608999890350208,NA
"3000",2017-10-24,2017-10-24 13:00:00,0.12175,NA,13.7,0.0608999890350208,NA
"3001",2017-10-24,2017-10-24 14:00:00,0.119,NA,13.5,0.0608999890350208,NA
"3002",2017-10-24,2017-10-24 15:00:00,0.11775,NA,13.4,0.0608999890350208,NA
"3003",2017-10-24,2017-10-24 16:00:00,0.115,NA,13.1,0.0608999890350208,NA
"3004",2017-10-24,2017-10-24 17:00:00,0.11375,NA,11.4,0.0608999890350208,NA
"3005",2017-10-24,2017-10-24 18:00:00,0.1115,NA,10.6,0.0608999890350208,NA
"3006",2017-10-24,2017-10-24 19:00:00,0.1115,NA,10,0.0608999890350208,NA
"3007",2017-10-24,2017-10-24 20:00:00,0.11225,NA,9.9,0.0608999890350208,NA
"3008",2017-10-24,2017-10-24 21:00:00,0.12025,NA,10.3,0.0608999890350208,NA
"3009",2017-10-24,2017-10-24 22:00:00,0.1265,NA,10.7,0.0608999890350208,NA
"3010",2017-10-24,2017-10-24 23:00:00,0.1325,NA,11.1,0.0608999890350208,NA
"3011",2017-10-25,2017-10-25 00:00:00,0.1355,NA,10.1,0.059789507899986,NA
"3012",2017-10-25,2017-10-25 01:00:00,0.137,NA,11.3,0.059789507899986,NA
"3013",2017-10-25,2017-10-25 02:00:00,0.1385,NA,11.2,0.059789507899986,NA
"3014",2017-10-25,2017-10-25 03:00:00,0.139,NA,10.9,0.059789507899986,NA
"3015",2017-10-25,2017-10-25 04:00:00,0.1375,NA,10.8,0.059789507899986,NA
"3016",2017-10-25,2017-10-25 05:00:00,0.135,NA,10.5,0.059789507899986,NA
"3017",2017-10-25,2017-10-25 06:00:00,0.133,NA,10.4,0.059789507899986,NA
"3018",2017-10-25,2017-10-25 07:00:00,0.131,NA,10.8,0.059789507899986,NA
"3019",2017-10-25,2017-10-25 08:00:00,0.129,NA,10.7,0.059789507899986,NA
"3020",2017-10-25,2017-10-25 09:00:00,0.1255,NA,11.9,0.059789507899986,NA
"3021",2017-10-25,2017-10-25 10:00:00,0.12225,NA,12.4,0.059789507899986,NA
"3022",2017-10-25,2017-10-25 11:00:00,0.12,NA,12.1,0.059789507899986,NA
"3023",2017-10-25,2017-10-25 12:00:00,0.118,NA,13.4,0.059789507899986,NA
"3024",2017-10-25,2017-10-25 13:00:00,0.115,NA,13.8,0.059789507899986,NA
"3025",2017-10-25,2017-10-25 14:00:00,0.1125,NA,13.2,0.059789507899986,NA
"3026",2017-10-25,2017-10-25 15:00:00,0.1125,NA,13,0.059789507899986,NA
"3027",2017-10-25,2017-10-25 16:00:00,0.1105,NA,12.6,0.059789507899986,NA
"3028",2017-10-25,2017-10-25 17:00:00,0.10775,NA,12.2,0.059789507899986,NA
"3029",2017-10-25,2017-10-25 18:00:00,0.1055,NA,11.6,0.059789507899986,NA
"3030",2017-10-25,2017-10-25 19:00:00,0.10375,NA,11.8,0.059789507899986,NA
"3031",2017-10-25,2017-10-25 20:00:00,0.10175,NA,11.5,0.059789507899986,NA
"3032",2017-10-25,2017-10-25 21:00:00,0.10075,NA,11.2,0.059789507899986,NA
"3033",2017-10-25,2017-10-25 22:00:00,0.0985,NA,11.2,0.059789507899986,NA
"3034",2017-10-25,2017-10-25 23:00:00,0.097,NA,11,0.059789507899986,NA
"3035",2017-10-26,2017-10-26 00:00:00,0.09575,NA,10.9,0.0586689154178202,NA
"3036",2017-10-26,2017-10-26 01:00:00,0.09325,NA,10.4,0.0586689154178202,NA
"3037",2017-10-26,2017-10-26 02:00:00,0.092,NA,10.6,0.0586689154178202,NA
"3038",2017-10-26,2017-10-26 03:00:00,0.09025,NA,10.2,0.0586689154178202,NA
"3039",2017-10-26,2017-10-26 04:00:00,0.088,NA,10.1,0.0586689154178202,NA
"3040",2017-10-26,2017-10-26 05:00:00,0.086,NA,10.1,0.0586689154178202,NA
"3041",2017-10-26,2017-10-26 06:00:00,0.0845,NA,10,0.0586689154178202,NA
"3042",2017-10-26,2017-10-26 07:00:00,0.083,NA,9.3,0.0586689154178202,NA
"3043",2017-10-26,2017-10-26 08:00:00,0.08125,NA,9.6,0.0586689154178202,NA
"3044",2017-10-26,2017-10-26 09:00:00,0.0795,NA,10.1,0.0586689154178202,NA
"3045",2017-10-26,2017-10-26 10:00:00,0.0775,NA,10.6,0.0586689154178202,NA
"3046",2017-10-26,2017-10-26 11:00:00,0.0765,NA,11.7,0.0586689154178202,NA
"3047",2017-10-26,2017-10-26 12:00:00,0.075,NA,12.7,0.0586689154178202,NA
"3048",2017-10-26,2017-10-26 13:00:00,0.0745,NA,13.1,0.0586689154178202,NA
"3049",2017-10-26,2017-10-26 14:00:00,0.07275,NA,13.4,0.0586689154178202,NA
"3050",2017-10-26,2017-10-26 15:00:00,0.07125,NA,12.6,0.0586689154178202,NA
"3051",2017-10-26,2017-10-26 16:00:00,0.0705,NA,12.7,0.0586689154178202,NA
"3052",2017-10-26,2017-10-26 17:00:00,0.0695,NA,11.2,0.0586689154178202,NA
"3053",2017-10-26,2017-10-26 18:00:00,0.068,NA,9.6,0.0586689154178202,NA
"3054",2017-10-26,2017-10-26 19:00:00,0.06775,NA,8.9,0.0586689154178202,NA
"3055",2017-10-26,2017-10-26 20:00:00,0.06675,NA,7.8,0.0586689154178202,NA
"3056",2017-10-26,2017-10-26 21:00:00,0.06625,NA,6.3,0.0586689154178202,NA
"3057",2017-10-26,2017-10-26 22:00:00,0.064,NA,6.6,0.0586689154178202,NA
"3058",2017-10-26,2017-10-26 23:00:00,0.06325,NA,6.1,0.0586689154178202,NA
"3059",2017-10-27,2017-10-27 00:00:00,0.062,NA,5.9,0.057540934153194,NA
"3060",2017-10-27,2017-10-27 01:00:00,0.06175,NA,5.9,0.057540934153194,NA
"3061",2017-10-27,2017-10-27 02:00:00,0.0615,NA,5.6,0.057540934153194,NA
"3062",2017-10-27,2017-10-27 03:00:00,0.0605,NA,6.2,0.057540934153194,NA
"3063",2017-10-27,2017-10-27 04:00:00,0.05975,NA,5.4,0.057540934153194,NA
"3064",2017-10-27,2017-10-27 05:00:00,0.0585,NA,5.7,0.057540934153194,NA
"3065",2017-10-27,2017-10-27 06:00:00,0.058,NA,6.8,0.057540934153194,NA
"3066",2017-10-27,2017-10-27 07:00:00,0.0575,NA,6.4,0.057540934153194,NA
"3067",2017-10-27,2017-10-27 08:00:00,0.05625,NA,7.3,0.057540934153194,NA
"3068",2017-10-27,2017-10-27 09:00:00,0.05525,NA,8.3,0.057540934153194,NA
"3069",2017-10-27,2017-10-27 10:00:00,0.0555,NA,9.6,0.057540934153194,NA
"3070",2017-10-27,2017-10-27 11:00:00,0.0545,NA,10.1,0.057540934153194,NA
"3071",2017-10-27,2017-10-27 12:00:00,0.0535,NA,10.5,0.057540934153194,NA
"3072",2017-10-27,2017-10-27 13:00:00,0.053,NA,10.4,0.057540934153194,NA
"3073",2017-10-27,2017-10-27 14:00:00,0.053,NA,10.8,0.057540934153194,NA
"3074",2017-10-27,2017-10-27 15:00:00,0.053,NA,10.9,0.057540934153194,NA
"3075",2017-10-27,2017-10-27 16:00:00,0.0525,NA,10.9,0.057540934153194,NA
"3076",2017-10-27,2017-10-27 17:00:00,0.052,NA,9.4,0.057540934153194,NA
"3077",2017-10-27,2017-10-27 18:00:00,0.0515,NA,8.2,0.057540934153194,NA
"3078",2017-10-27,2017-10-27 19:00:00,0.05125,NA,6.8,0.057540934153194,NA
"3079",2017-10-27,2017-10-27 20:00:00,0.051,NA,6,0.057540934153194,NA
"3080",2017-10-27,2017-10-27 21:00:00,0.05025,NA,7.8,0.057540934153194,NA
"3081",2017-10-27,2017-10-27 22:00:00,0.05,NA,9.2,0.057540934153194,NA
"3082",2017-10-27,2017-10-27 23:00:00,0.0495,NA,11.4,0.057540934153194,NA
"3083",2017-10-28,2017-10-28 00:00:00,0.049,NA,11.5,0.0564082866707782,NA
"3084",2017-10-28,2017-10-28 01:00:00,0.0485,NA,11.7,0.0564082866707782,NA
"3085",2017-10-28,2017-10-28 02:00:00,0.0485,NA,11.9,0.0564082866707782,NA
"3086",2017-10-28,2017-10-28 03:00:00,0.0475,NA,11.9,0.0564082866707782,NA
"3087",2017-10-28,2017-10-28 04:00:00,0.047,NA,12,0.0564082866707782,NA
"3088",2017-10-28,2017-10-28 05:00:00,0.047,NA,11.9,0.0564082866707782,NA
"3089",2017-10-28,2017-10-28 06:00:00,0.0465,NA,12,0.0564082866707782,NA
"3090",2017-10-28,2017-10-28 07:00:00,0.04625,NA,12.1,0.0564082866707782,NA
"3091",2017-10-28,2017-10-28 08:00:00,0.04575,NA,12,0.0564082866707782,NA
"3092",2017-10-28,2017-10-28 09:00:00,0.0455,NA,11.9,0.0564082866707782,NA
"3093",2017-10-28,2017-10-28 10:00:00,0.0455,NA,12.3,0.0564082866707782,NA
"3094",2017-10-28,2017-10-28 11:00:00,0.04525,NA,12.4,0.0564082866707782,NA
"3095",2017-10-28,2017-10-28 12:00:00,0.045,NA,12.5,0.0564082866707782,NA
"3096",2017-10-28,2017-10-28 13:00:00,0.0445,NA,12.5,0.0564082866707782,NA
"3097",2017-10-28,2017-10-28 14:00:00,0.044,NA,12.5,0.0564082866707782,NA
"3098",2017-10-28,2017-10-28 15:00:00,0.044,NA,12.6,0.0564082866707782,NA
"3099",2017-10-28,2017-10-28 16:00:00,0.0435,NA,12.5,0.0564082866707782,NA
"3100",2017-10-28,2017-10-28 17:00:00,0.04325,NA,12.6,0.0564082866707782,NA
"3101",2017-10-28,2017-10-28 18:00:00,0.043,NA,12.8,0.0564082866707782,NA
"3102",2017-10-28,2017-10-28 19:00:00,0.043,NA,12.9,0.0564082866707782,NA
"3103",2017-10-28,2017-10-28 20:00:00,0.043,NA,12.8,0.0564082866707782,NA
"3104",2017-10-28,2017-10-28 21:00:00,0.04275,NA,12.8,0.0564082866707782,NA
"3105",2017-10-28,2017-10-28 22:00:00,0.043,NA,12.7,0.0564082866707782,NA
"3106",2017-10-28,2017-10-28 23:00:00,0.0435,NA,12.7,0.0564082866707782,NA
"3107",2017-10-29,2017-10-29 00:00:00,0.04375,NA,12.6,0.0552736955352436,NA
"3108",2017-10-29,2017-10-29 01:00:00,0.047125,NA,12.4,0.0552736955352436,NA
"3109",2017-10-29,2017-10-29 02:00:00,0.05575,NA,12.1,0.0552736955352436,NA
"3110",2017-10-29,2017-10-29 03:00:00,0.0665,NA,11.8,0.0552736955352436,NA
"3111",2017-10-29,2017-10-29 04:00:00,0.077,NA,11.6,0.0552736955352436,NA
"3112",2017-10-29,2017-10-29 05:00:00,0.08525,NA,11.4,0.0552736955352436,NA
"3113",2017-10-29,2017-10-29 06:00:00,0.0895,NA,11.3,0.0552736955352436,NA
"3114",2017-10-29,2017-10-29 07:00:00,0.0885,NA,11,0.0552736955352436,NA
"3115",2017-10-29,2017-10-29 08:00:00,0.08775,NA,10.9,0.0552736955352436,NA
"3116",2017-10-29,2017-10-29 09:00:00,0.08625,NA,11.2,0.0552736955352436,NA
"3117",2017-10-29,2017-10-29 10:00:00,0.0845,NA,11.1,0.0552736955352436,NA
"3118",2017-10-29,2017-10-29 11:00:00,0.083,NA,12.3,0.0552736955352436,NA
"3119",2017-10-29,2017-10-29 12:00:00,0.08125,NA,12.3,0.0552736955352436,NA
"3120",2017-10-29,2017-10-29 13:00:00,0.08025,NA,12.9,0.0552736955352436,NA
"3121",2017-10-29,2017-10-29 14:00:00,0.0795,NA,12.3,0.0552736955352436,NA
"3122",2017-10-29,2017-10-29 15:00:00,0.078,NA,12,0.0552736955352436,NA
"3123",2017-10-29,2017-10-29 16:00:00,0.0775,NA,10.9,0.0552736955352436,NA
"3124",2017-10-29,2017-10-29 17:00:00,0.07575,NA,9.1,0.0552736955352436,NA
"3125",2017-10-29,2017-10-29 18:00:00,0.0735,NA,7.4,0.0552736955352436,NA
"3126",2017-10-29,2017-10-29 19:00:00,0.072,NA,6,0.0552736955352436,NA
"3127",2017-10-29,2017-10-29 20:00:00,0.0705,NA,5.1,0.0552736955352436,NA
"3128",2017-10-29,2017-10-29 21:00:00,0.06925,NA,5.2,0.0552736955352436,NA
"3129",2017-10-29,2017-10-29 22:00:00,0.06825,NA,4.7,0.0552736955352436,NA
"3130",2017-10-29,2017-10-29 23:00:00,0.067,NA,4.5,0.0552736955352436,NA
"3131",2017-10-30,2017-10-30 00:00:00,0.06625,NA,4.2,0.0541398833112609,NA
"3132",2017-10-30,2017-10-30 01:00:00,0.0645,NA,5,0.0541398833112609,NA
"3133",2017-10-30,2017-10-30 02:00:00,0.063,NA,4.7,0.0541398833112609,NA
"3134",2017-10-30,2017-10-30 03:00:00,0.0625,NA,4.7,0.0541398833112609,NA
"3135",2017-10-30,2017-10-30 04:00:00,0.06175,NA,5.1,0.0541398833112609,NA
"3136",2017-10-30,2017-10-30 05:00:00,0.061,NA,5.6,0.0541398833112609,NA
"3137",2017-10-30,2017-10-30 06:00:00,0.0605,NA,5.3,0.0541398833112609,NA
"3138",2017-10-30,2017-10-30 07:00:00,0.0595,NA,6.1,0.0541398833112609,NA
"3139",2017-10-30,2017-10-30 08:00:00,0.058,NA,7,0.0541398833112609,NA
"3140",2017-10-30,2017-10-30 09:00:00,0.0575,NA,8,0.0541398833112609,NA
"3141",2017-10-30,2017-10-30 10:00:00,0.05625,NA,9.7,0.0541398833112609,NA
"3142",2017-10-30,2017-10-30 11:00:00,0.056,NA,10.2,0.0541398833112609,NA
"3143",2017-10-30,2017-10-30 12:00:00,0.0555,NA,11.7,0.0541398833112609,NA
"3144",2017-10-30,2017-10-30 13:00:00,0.055,NA,11.9,0.0541398833112609,NA
"3145",2017-10-30,2017-10-30 14:00:00,0.054,NA,11.6,0.0541398833112609,NA
"3146",2017-10-30,2017-10-30 15:00:00,0.05375,NA,11.2,0.0541398833112609,NA
"3147",2017-10-30,2017-10-30 16:00:00,0.05275,NA,11.2,0.0541398833112609,NA
"3148",2017-10-30,2017-10-30 17:00:00,0.0525,NA,11,0.0541398833112609,NA
"3149",2017-10-30,2017-10-30 18:00:00,0.05175,NA,11.3,0.0541398833112609,NA
"3150",2017-10-30,2017-10-30 19:00:00,0.0515,NA,11.6,0.0541398833112609,NA
"3151",2017-10-30,2017-10-30 20:00:00,0.051,NA,12.1,0.0541398833112609,NA
"3152",2017-10-30,2017-10-30 21:00:00,0.05075,NA,12.6,0.0541398833112609,NA
"3153",2017-10-30,2017-10-30 22:00:00,0.04975,NA,12.6,0.0541398833112609,NA
"3154",2017-10-30,2017-10-30 23:00:00,0.04975,NA,12.8,0.0541398833112609,NA
"3155",2017-10-31,2017-10-31 00:00:00,0.04925,NA,12.8,0.053009572563501,NA
"3156",2017-10-31,2017-10-31 01:00:00,0.0485,NA,12.9,0.053009572563501,NA
"3157",2017-10-31,2017-10-31 02:00:00,0.0475,NA,12.9,0.053009572563501,NA
"3158",2017-10-31,2017-10-31 03:00:00,0.0465,NA,13.4,0.053009572563501,NA
"3159",2017-10-31,2017-10-31 04:00:00,0.04675,NA,13.2,0.053009572563501,NA
"3160",2017-10-31,2017-10-31 05:00:00,0.04625,NA,13.2,0.053009572563501,NA
"3161",2017-10-31,2017-10-31 06:00:00,0.04675,NA,13.3,0.053009572563501,NA
"3162",2017-10-31,2017-10-31 07:00:00,0.0455,NA,12.9,0.053009572563501,NA
"3163",2017-10-31,2017-10-31 08:00:00,0.0455,NA,12.8,0.053009572563501,NA
"3164",2017-10-31,2017-10-31 09:00:00,0.04575,NA,13.1,0.053009572563501,NA
"3165",2017-10-31,2017-10-31 10:00:00,0.0455,NA,14.1,0.053009572563501,NA
"3166",2017-10-31,2017-10-31 11:00:00,0.04525,NA,14.5,0.053009572563501,NA
"3167",2017-10-31,2017-10-31 12:00:00,0.045,NA,14.4,0.053009572563501,NA
"3168",2017-10-31,2017-10-31 13:00:00,0.045,NA,14.4,0.053009572563501,NA
"3169",2017-10-31,2017-10-31 14:00:00,0.04475,NA,14.1,0.053009572563501,NA
"3170",2017-10-31,2017-10-31 15:00:00,0.045,NA,14,0.053009572563501,NA
"3171",2017-10-31,2017-10-31 16:00:00,0.04425,NA,14,0.053009572563501,NA
"3172",2017-10-31,2017-10-31 17:00:00,0.0445,NA,13.6,0.053009572563501,NA
"3173",2017-10-31,2017-10-31 18:00:00,0.044,NA,13.3,0.053009572563501,NA
"3174",2017-10-31,2017-10-31 19:00:00,0.04425,NA,13.1,0.053009572563501,NA
"3175",2017-10-31,2017-10-31 20:00:00,0.044,NA,12.8,0.053009572563501,NA
"3176",2017-10-31,2017-10-31 21:00:00,0.044,NA,12.9,0.053009572563501,NA
"3177",2017-10-31,2017-10-31 22:00:00,0.044,NA,12.8,0.053009572563501,NA
"3178",2017-10-31,2017-10-31 23:00:00,0.043,NA,12.8,0.053009572563501,NA
"3179",2017-11-01,2017-11-01 00:00:00,0.0435,NA,12.8,0.0518854858566345,NA
"3180",2017-11-01,2017-11-01 01:00:00,0.043,NA,12.8,0.0518854858566345,NA
"3181",2017-11-01,2017-11-01 02:00:00,0.04325,NA,12.7,0.0518854858566345,NA
"3182",2017-11-01,2017-11-01 03:00:00,0.04275,NA,12.1,0.0518854858566345,NA
"3183",2017-11-01,2017-11-01 04:00:00,0.043,NA,11.9,0.0518854858566345,NA
"3184",2017-11-01,2017-11-01 05:00:00,0.0425,NA,11.1,0.0518854858566345,NA
"3185",2017-11-01,2017-11-01 06:00:00,0.04225,NA,10.9,0.0518854858566345,NA
"3186",2017-11-01,2017-11-01 07:00:00,0.042,NA,11,0.0518854858566345,NA
"3187",2017-11-01,2017-11-01 08:00:00,0.042,NA,10.9,0.0518854858566345,NA
